Square Footage,Bedrooms,Bathrooms,Location,Garage,Swimming Pool,House Age,House Price ($)
4433,4,2,Kottayam,2,1,34,1092885
1313,3,3,Thane,0,1,3,478687
3854,4,3,Davanagere,1,0,32,870462
3895,2,3,Ludhiana,1,1,26,982500
3144,3,2,Guntur,1,1,18,782704
3928,3,2,Jamshedpur,0,0,7,769373
2236,1,2,Moradabad,1,1,45,632811
3876,2,2,Jaipur,0,0,13,742003
1136,2,2,Moradabad,2,1,6,594383
2029,1,2,Bhopal,1,0,35,550781
4058,4,2,Navi Mumbai,2,1,31,1089974
3156,1,1,Nagpur,0,0,42,676939
3594,2,3,Jhansi,0,0,37,723938
4110,4,1,Aligarh,2,1,43,1078358
1661,3,3,Hyderabad,1,1,4,643237
3472,1,2,Pune,1,0,42,764652
3677,4,1,Vadodara,1,0,4,826595
3308,4,2,Hapur,2,1,45,945111
4497,4,1,Ranchi,0,0,8,884236
1086,1,1,Jaipur,2,1,38,523550
3512,3,2,Karimnagar,0,1,11,870324
3123,4,1,Dehradun,1,1,2,800151
3518,1,1,Lucknow,1,1,18,866125
3461,2,3,Siliguri,0,1,18,840665
3872,1,2,Gopalpur,1,1,22,919682
3942,1,2,Ambala,2,0,12,880828
3773,1,1,Surat,0,1,17,836122
3504,4,2,Guwahati,1,0,17,783527
2308,1,3,Noida,1,1,36,711035
4310,2,3,Kadapa,1,1,29,985120
2700,4,2,Aligarh,1,1,49,764346
4670,2,2,Kolkata,0,0,16,882269
3700,5,3,Chandigarh,0,1,41,911177
3719,1,2,Chandigarh,1,1,11,835049
4629,4,1,Nagpur,2,1,44,1096284
4443,4,2,Mumbai,2,1,43,1133471
1494,1,1,Salem,2,0,45,483129
2647,3,3,Noida,2,0,22,744586
2942,3,2,Nanded,0,1,30,752319
2068,2,3,Kollam,0,1,8,571929
2424,1,2,Kochi,2,0,46,690919
4318,1,1,Vadodara,0,1,18,920002
4687,5,2,Jodhpur,2,0,46,1127801
1596,3,3,Pune,1,0,16,491732
1449,3,1,Puducherry,1,0,47,474533
1484,1,2,Guntur,2,0,20,488209
1645,2,3,Bharuch,0,0,39,458666
3667,1,3,Amritsar,2,0,8,776085
4089,2,2,Noida,0,0,30,831210
2629,3,3,Bijapur,1,1,38,826022
1661,5,1,Bhiwandi,0,0,29,540108
1757,4,2,Firozabad,2,1,13,666624
1288,3,1,Kolkata,1,1,17,572046
4485,2,3,Bikaner,1,1,40,1059151
1720,1,3,Parbhani,0,0,43,440613
1637,3,3,Muzaffarpur,1,0,17,526124
3282,5,1,Agra,1,0,9,722125
3463,2,3,Coimbatore,0,1,2,797037
3985,1,2,Jhansi,1,1,42,930998
1498,4,2,Hubli,2,1,24,697738
4021,2,3,Kakinada,0,1,21,946682
1633,1,2,Kochi,0,0,46,431654
2673,4,1,Kadapa,0,1,2,710638
3030,1,1,Parbhani,0,0,5,558863
4067,4,3,Delhi,2,1,17,1015039
1114,4,2,Panchkula,0,0,24,398960
3979,4,2,Warangal,2,1,8,1024575
1673,1,3,Tiruchirappalli,0,0,30,434210
2736,4,1,Bikaner,0,1,22,691538
2257,2,3,Agra,1,0,24,587022
4611,5,2,Vijayawada,1,0,26,1037038
4082,5,2,Faridabad,2,0,8,998807
3253,4,3,Kolkata,1,1,12,922107
4750,5,1,Kanpur,0,0,14,913118
3294,5,1,Rampur,2,0,30,880255
4630,4,3,Jodhpur,1,0,35,1000563
3805,4,2,Bardhaman,0,0,31,779754
4198,2,1,Delhi,1,0,28,864295
1146,3,3,Patna,1,1,46,543120
3165,1,2,Bikaner,1,0,27,704633
4982,4,1,Nellore,1,1,36,1107324
4453,4,1,Agra,0,0,1,831471
1411,5,3,Ulhasnagar,1,1,41,608403
2687,2,2,Ulhasnagar,2,1,14,811323
4655,5,1,Aligarh,2,1,10,1118587
3410,4,3,Warangal,1,1,42,969284
2532,4,1,Mathura,2,1,7,763125
1136,5,2,Karimnagar,1,1,40,565735
4246,4,1,Vadodara,0,0,14,805436
4360,3,2,Coimbatore,0,0,36,861085
4005,1,1,Amravati,2,0,27,846037
4552,1,1,Ambala,2,0,11,886800
1018,1,3,Rampur,1,1,42,545825
3242,3,1,Salem,1,1,49,891077
3377,4,2,Kolkata,1,1,37,881741
2959,5,3,Hubli,0,0,42,778692
3222,2,2,Davanagere,1,0,10,758460
2001,4,2,Rampur,0,1,7,580117
1448,3,3,Guwahati,2,0,17,533774
2948,3,2,Amravati,0,1,12,707446
1945,1,1,Nanded,2,1,37,685753
2377,4,3,Sangli,0,0,37,582897
2522,1,1,Vijayawada,0,1,36,666658
1140,2,1,Kochi,1,0,7,416944
3805,1,2,Gopalpur,2,0,24,810132
2920,2,2,Nagpur,0,0,34,658720
3977,3,1,Jalandhar,0,0,1,802685
1092,1,3,Bikaner,2,1,29,590099
1238,1,1,Kollam,0,1,26,494732
1204,5,1,Ujjain,2,1,10,635896
3607,3,2,Chhapra,2,1,1,890857
2456,5,2,Kolkata,2,0,45,726603
1244,2,1,Hyderabad,0,0,17,346385
1831,2,1,Gandhinagar,0,1,41,572951
4388,3,2,Parbhani,1,0,36,951283
3972,2,1,Warangal,2,0,9,863842
1294,3,2,Vadodara,0,1,39,498810
3687,2,1,Bhiwandi,0,1,23,845528
1855,4,3,Udupi,2,0,29,623661
4353,1,3,Srinagar,2,1,2,985723
3064,4,1,Ujjain,2,0,18,792491
1070,3,2,Karimnagar,1,0,28,459193
2292,3,1,Madurai,1,1,47,681510
2348,4,1,Tiruchirappalli,1,1,42,745203
4865,1,2,Jalandhar,2,1,49,1110321
1304,1,1,Delhi,0,0,7,383015
4522,5,2,Bareilly,2,1,11,1157538
2030,2,1,Kollam,0,1,7,517211
2337,5,2,Bikaner,1,1,43,768199
1816,1,1,Jhansi,1,1,24,553289
2126,4,3,Bharuch,1,0,15,590204
1820,2,2,Puducherry,0,1,31,531439
1192,4,3,Tirupati,0,0,19,466709
2776,5,2,Surat,2,1,10,899211
4645,3,2,Belgaum,2,1,48,1125876
1528,4,2,Rampur,2,1,8,636254
3218,5,2,Bilaspur,1,0,1,718288
4608,5,1,Noida,2,1,2,1142239
1250,5,1,Pune,1,1,29,539011
2788,3,2,Ahmedabad,0,1,42,760090
4458,3,1,Mysore,1,0,10,876374
4278,3,2,Coimbatore,1,1,42,1030520
3588,2,2,Navi Mumbai,1,1,9,916612
4700,3,3,Visakhapatnam,0,0,31,941992
3026,3,2,Amravati,0,0,32,702566
3463,3,2,Guntur,2,0,2,780688
3841,4,1,Tirupati,2,0,24,909483
2403,3,2,Parbhani,2,1,37,822584
2167,2,2,Guntur,0,1,43,646284
3072,5,3,Coimbatore,0,0,6,704094
4893,4,1,Jodhpur,0,0,8,972310
3715,1,1,Coimbatore,0,0,40,753612
2096,3,3,Bhopal,0,0,25,528887
3679,5,2,Navi Mumbai,1,1,42,992246
2847,5,3,Kanpur,2,0,43,806980
4904,4,1,Chandigarh,1,0,25,1000072
4164,1,3,Ulhasnagar,2,1,46,1051202
1504,2,1,Ahmedabad,1,1,11,515885
2621,5,3,Gandhinagar,0,0,35,643379
3383,5,2,Ulhasnagar,2,0,1,813863
3472,5,2,Sangli,1,0,23,791110
3546,5,1,Rajahmundry,2,1,3,969041
2387,4,3,Patna,0,1,41,751163
3994,1,1,Rajahmundry,0,1,1,809617
3677,5,2,Thane,2,0,44,954325
4816,2,1,Chennai,2,0,12,1038837
2222,2,2,Davanagere,0,1,38,612686
1717,3,1,Ranchi,0,1,40,549515
4484,5,3,Rampur,0,1,31,1015811
1338,5,2,Muzaffarpur,1,0,29,522342
1658,5,1,Delhi,2,1,35,725154
1961,5,2,Salem,0,1,28,661675
1428,5,3,Kottayam,2,1,21,686370
4854,2,2,Tirupati,1,0,11,979727
1898,1,3,Tirupati,1,1,26,633641
1138,1,2,Bharuch,0,0,11,380012
4764,3,3,Warangal,2,0,5,1040052
3989,2,2,Belgaum,1,0,7,825815
1541,5,3,Bilaspur,2,1,31,670413
3104,1,1,Aligarh,2,0,39,756114
2255,4,1,Dehradun,0,1,42,688361
3705,4,2,Ambala,1,0,8,793857
3482,4,3,Bhiwandi,1,0,27,858310
1383,5,1,Aligarh,1,0,21,454818
3607,5,2,Dehradun,2,1,30,1043009
1193,3,1,Amritsar,1,1,14,552972
4807,3,3,Puducherry,1,1,1,1047187
4719,3,2,Rampur,2,1,45,1099780
3581,4,3,Thane,1,0,24,820706
3565,5,3,Malegaon,1,0,6,868912
3763,4,3,Kolkata,2,0,6,855649
3798,3,1,Tiruchirappalli,1,0,5,790772
3232,5,2,Gandhinagar,0,0,35,747635
2895,2,3,Gandhinagar,2,1,44,849784
3339,1,1,Ghaziabad,1,0,15,703333
4406,1,3,Delhi,0,1,35,917055
1731,3,1,Gopalpur,2,1,48,644384
3163,4,2,Bikaner,1,1,41,892349
3872,2,2,Chennai,2,0,8,819911
4120,5,2,Bareilly,0,1,43,1035107
1684,4,2,Madurai,2,1,35,690853
1081,3,3,Kanpur,1,1,5,520527
3881,4,1,Panchkula,0,1,31,897570
3380,3,2,Moradabad,2,0,42,801151
3604,1,3,Muzaffarpur,1,0,31,752851
3382,1,2,Karimnagar,1,0,37,765468
1531,4,2,Tiruchirappalli,0,1,8,501082
2983,2,2,Indore,0,1,6,689524
1220,5,1,Malegaon,2,0,23,567299
1634,3,1,Bijapur,1,0,16,474306
2769,5,1,Jhansi,0,1,44,739292
4804,1,2,Amritsar,1,1,49,1100789
3370,2,3,Thane,2,0,8,771536
2874,2,3,Panchkula,0,0,4,575993
1002,5,3,Karimnagar,2,1,32,595033
2717,1,2,Jodhpur,2,0,49,752034
1205,5,1,Chandigarh,0,0,3,414593
2855,4,3,Chennai,2,1,16,828788
1039,2,2,Arrah,1,0,34,373769
3106,2,2,Moradabad,0,0,13,689878
3998,4,3,Bardhaman,1,1,33,1013907
3621,1,3,Mangalore,2,0,22,787959
1643,2,2,Belgaum,0,1,31,560973
2530,3,3,Puducherry,1,0,24,654266
4643,3,2,Shillong,1,0,3,919436
2907,1,3,Chandigarh,1,1,33,758143
3890,4,1,Tiruchirappalli,1,0,30,840160
4193,5,2,Bilaspur,1,0,26,925827
4550,1,1,Ludhiana,2,1,34,1043972
3666,5,3,Parbhani,2,1,22,1047732
3143,1,2,Faridabad,2,0,30,703733
4930,3,3,Bijapur,2,0,35,1060580
4485,4,2,Bijapur,2,0,25,982268
4306,3,3,Shillong,2,1,28,1049062
1897,4,1,Kota,2,0,33,587993
2085,5,1,Sangli,1,0,23,552132
2279,1,3,Panipat,2,1,26,768384
3608,2,1,Navsari,1,1,9,898174
3952,2,1,Etawah,0,1,8,894815
3395,4,3,Bharuch,2,1,37,995961
1670,4,2,Bokaro,1,0,33,553249
4195,3,3,Udupi,0,0,15,823943
2505,2,2,Thane,0,0,49,580044
3364,3,1,Tiruchirappalli,1,1,47,874380
4575,5,1,Madurai,1,0,8,968754
1718,2,1,Aligarh,1,0,21,525030
2071,5,1,Udupi,2,0,3,668389
4480,1,1,Ambala,0,1,9,948963
2955,3,2,Ludhiana,2,0,14,729279
2159,4,2,Indore,2,0,38,706275
4272,2,2,Nellore,2,1,27,1032574
1249,3,3,Amravati,0,0,20,439597
3361,4,1,Madurai,0,1,4,777292
2892,1,1,Amravati,0,1,24,711492
4439,2,1,Panipat,1,0,27,930345
4500,5,3,Nanded,2,1,12,1109921
2853,1,3,Chandigarh,1,1,28,731989
3854,4,3,Moradabad,1,1,35,1036806
2503,2,1,Thane,2,0,24,678430
4385,2,2,Bharuch,0,1,31,910379
4571,1,3,Rampur,2,0,3,928002
4792,2,3,Navi Mumbai,1,0,30,982292
4426,4,2,Guntur,0,1,27,972107
3532,1,3,Mathura,0,1,17,773323
2234,5,2,Moradabad,1,0,6,601229
4775,1,1,Navsari,0,1,47,1017829
1043,1,2,Coimbatore,0,0,43,334877
4612,5,2,Davanagere,2,0,18,1060577
3618,4,1,Jalandhar,2,1,35,938703
1582,3,3,Lucknow,1,1,27,615896
4163,3,1,Jamshedpur,1,1,17,920266
2288,5,3,Guwahati,1,1,11,718310
3942,4,3,Rourkela,0,1,38,970404
1219,2,2,Bareilly,1,1,37,535448
2925,5,1,Ahmedabad,2,1,42,907708
3972,3,2,Nagpur,0,1,34,933299
4513,4,1,Chhapra,1,1,47,1023055
3448,1,1,Srinagar,0,1,32,803790
4471,4,2,Srinagar,0,0,43,966448
3774,4,3,Hubli,0,1,46,976897
1990,3,3,Vadodara,1,1,46,669882
3946,3,1,Navsari,0,1,35,950340
2812,2,3,Jaipur,0,0,28,605970
4647,2,2,Rajahmundry,0,1,22,969345
1857,5,2,Agra,2,1,16,766085
1803,1,2,Firozabad,1,1,46,663148
1489,2,1,Aligarh,2,1,42,620967
4556,3,1,Arrah,0,1,40,985939
2780,4,3,Gurgaon,0,0,12,621920
2493,5,2,Ranchi,2,1,5,794042
4645,2,2,Bardhaman,0,1,26,985089
3985,4,1,Indore,2,0,26,943410
3891,4,1,Karimnagar,0,0,13,753687
2705,2,1,Surat,0,0,24,607546
4516,1,2,Gandhinagar,0,1,44,960952
4340,1,2,Muzaffarpur,0,1,3,868446
3314,5,3,Bikaner,1,0,32,848895
1053,1,2,Guntur,1,1,23,458464
3575,5,3,Gurgaon,1,1,49,1012380
4591,3,3,Vadodara,2,1,37,1091232
1615,2,2,Bhubaneswar,2,1,38,656928
2082,4,3,Rampur,2,1,45,780758
2848,5,3,Mysore,2,0,38,853118
4111,1,1,Thane,1,0,13,854993
4308,5,2,Bangalore,2,0,15,958387
1954,5,3,Indore,2,1,2,748637
3433,1,3,Nellore,2,0,11,801769
2629,1,3,Ulhasnagar,0,1,16,709837
3781,2,2,Etawah,2,0,18,823681
3763,4,1,Srinagar,0,0,34,782614
1649,2,1,Bilaspur,2,0,10,522049
3347,2,2,Nashik,2,0,13,815715
1394,1,2,Ulhasnagar,0,1,32,517678
4278,1,2,Belgaum,2,0,8,916959
2359,4,2,Srinagar,0,0,7,571148
3640,5,1,Coimbatore,2,0,48,940131
4801,2,3,Firozabad,2,1,17,1160434
3561,4,3,Amritsar,0,0,41,841093
4249,2,2,Amravati,1,0,27,862687
3443,5,2,Varanasi,0,0,8,778580
1370,2,3,Vijayawada,1,0,29,507734
1857,3,1,Malegaon,0,0,37,478913
1790,4,2,Kochi,1,1,27,680845
1657,1,2,Davanagere,2,0,37,579771
4389,2,1,Indore,1,1,24,986480
3783,4,1,Mysore,2,1,45,957719
2392,4,1,Bareilly,0,0,16,598701
1383,2,2,Vadodara,1,0,26,460182
3109,1,1,Guwahati,2,1,31,865424
4877,1,2,Kottayam,0,0,27,914717
3552,2,2,Nagpur,1,0,26,824804
1238,4,1,Bhopal,2,1,43,597984
1194,1,3,Ujjain,1,0,15,391844
3725,2,1,Kochi,1,1,49,884770
4293,2,3,Bikaner,2,1,15,1000722
3108,2,1,Siliguri,2,0,23,746103
2152,4,1,Srinagar,0,0,25,531626
4037,1,2,Lucknow,2,1,44,1019608
3732,4,2,Kota,2,1,4,925963
3015,3,2,Srinagar,1,0,36,729685
1155,1,2,Firozabad,2,1,16,544558
4988,4,2,Surat,1,1,47,1186313
4449,1,2,Nellore,1,0,40,861513
4693,3,2,Bardhaman,2,0,21,1008700
4852,5,3,Navsari,2,1,40,1177972
1922,2,3,Davanagere,2,0,43,603554
3915,4,2,Kottayam,2,1,17,1023745
3950,3,3,Madurai,0,1,3,930331
4861,3,1,Mangalore,1,0,7,990423
2609,1,3,Madurai,0,1,12,629203
4046,1,2,Nagpur,0,1,1,866016
4508,2,3,Noida,1,1,43,1047126
1974,1,1,Guwahati,0,0,37,510563
2230,4,3,Arrah,2,0,6,699846
3435,4,2,Patna,2,1,46,937347
4551,4,1,Bijapur,2,1,49,1141509
2814,5,1,Malegaon,2,1,23,862498
3934,4,3,Bhubaneswar,1,0,25,927531
1837,1,1,Tirupati,2,1,25,622501
3007,1,1,Jaipur,1,0,3,616303
2363,4,1,Gurgaon,1,1,4,732950
4940,3,2,Arrah,1,1,30,1139448
3387,3,1,Siliguri,1,0,33,779424
1203,3,3,Kadapa,0,0,29,405396
1160,2,3,Kadapa,0,0,4,389652
4611,5,1,Gandhinagar,2,1,14,1107310
1391,4,3,Jalandhar,1,1,21,606581
1768,2,1,Ambala,2,0,7,549335
4748,3,3,Ludhiana,2,0,21,996846
3622,4,1,Bardhaman,2,1,7,948086
3581,2,1,Nanded,2,1,1,866188
2093,1,1,Jodhpur,1,0,34,502580
3940,3,2,Ahmedabad,1,1,23,982758
1404,2,3,Mangalore,0,0,3,352904
1607,1,1,Kottayam,1,1,18,550998
4746,3,2,Kanpur,1,0,43,1043125
2614,5,2,Jodhpur,2,1,12,806107
2540,3,1,Visakhapatnam,1,1,14,724491
3875,5,1,Agra,2,1,41,1001880
4191,5,1,Varanasi,1,0,28,906139
2837,5,1,Dehradun,0,0,42,716496
1689,4,1,Kadapa,2,0,45,599151
4759,4,3,Srinagar,1,1,24,1109918
3949,5,1,Bangalore,1,1,24,948884
2240,1,1,Panipat,2,0,3,577364
3103,5,3,Bhiwandi,0,1,9,803647
1365,2,2,Ambala,0,0,24,414934
2722,5,3,Faridabad,1,1,2,812387
4575,4,2,Firozabad,1,1,40,1069373
4815,4,2,Mangalore,1,1,28,1063073
4838,2,3,Bhavnagar,2,0,7,975857
4996,2,1,Kolkata,2,0,9,978981
1454,3,2,Jhansi,2,0,45,531061
1103,1,1,Etawah,1,1,39,477487
1076,1,3,Indore,0,1,39,438163
1229,1,2,Bharuch,2,1,33,586820
2937,4,1,Kadapa,0,1,34,778085
4329,1,2,Kanpur,1,0,21,842348
4335,3,2,Gurgaon,2,0,29,926335
3378,3,3,Kakinada,2,1,27,950208
2205,1,1,Nellore,2,0,17,579550
1892,2,1,Gandhinagar,1,1,42,662986
4839,3,2,Faridabad,1,1,47,1135703
2573,2,1,Bareilly,1,0,48,683972
3735,4,2,Raipur,0,0,23,761514
3074,3,3,Faridabad,0,0,45,744568
4347,2,3,Muzaffarpur,2,1,21,1041199
2675,1,1,Kottayam,2,1,8,728653
1298,4,3,Guwahati,1,1,9,590513
1956,5,3,Ahmedabad,1,0,33,629428
3846,5,1,Panipat,1,0,4,806376
2114,1,2,Hyderabad,2,0,18,579718
3527,4,3,Karimnagar,1,0,32,845766
3620,4,1,Nagpur,0,0,30,783400
3505,4,1,Bokaro,0,0,25,703167
2474,4,1,Noida,2,0,33,717273
1364,5,3,Rampur,2,1,35,682493
3906,2,3,Patna,0,0,42,768470
2698,4,2,Hubli,1,0,34,735469
1350,2,2,Raipur,2,1,2,563318
4726,4,2,Chandigarh,2,1,13,1107921
4471,3,2,Madurai,2,0,41,973979
3300,3,2,Warangal,0,1,23,790679
3828,3,2,Gurgaon,2,0,23,899879
2904,4,1,Noida,0,0,31,660772
3850,2,2,Jhansi,0,0,2,777628
2011,5,3,Gurgaon,1,1,2,742186
3506,1,2,Bangalore,1,1,5,793791
4770,5,3,Thane,1,0,14,1073813
3964,4,2,Lucknow,2,1,23,1023100
1498,3,1,Gurgaon,0,0,35,392479
1949,3,1,Hubli,2,0,46,610719
2994,2,3,Amritsar,0,1,1,725008
4997,4,2,Aligarh,2,1,41,1204989
3046,5,1,Vijayawada,0,1,48,828325
1507,4,1,Mathura,1,0,49,489082
2327,4,2,Bhopal,1,1,40,762198
3548,3,3,Nagpur,2,1,15,975560
3850,5,3,Gopalpur,0,1,30,917468
3645,1,3,Ahmedabad,1,0,21,786754
1165,3,1,Siliguri,0,0,8,353129
4486,5,2,Bikaner,2,0,7,1008912
3509,2,1,Panchkula,1,0,41,752107
1919,3,1,Dehradun,2,0,34,594042
1113,2,1,Bilaspur,2,1,42,594503
4504,3,1,Jaipur,0,1,37,965932
1991,4,2,Bhavnagar,2,0,48,669189
4427,5,1,Faridabad,2,1,32,1112654
2951,2,1,Muzaffarpur,0,0,33,587158
4766,3,3,Jaipur,0,0,6,937238
3254,2,1,Indore,2,0,42,780027
4839,3,2,Rajahmundry,1,0,10,937783
2258,3,1,Mumbai,1,0,26,551805
4513,1,2,Chennai,0,0,45,866706
4426,1,2,Lucknow,2,1,26,1014860
1514,1,2,Kanpur,1,1,19,549356
2231,2,3,Amritsar,0,1,35,648172
1708,4,3,Rajahmundry,0,1,45,583736
4924,3,1,Raipur,0,1,4,990436
4196,5,1,Chandigarh,2,1,25,1021617
3185,1,1,Indore,0,0,8,652816
1338,2,2,Panchkula,1,0,12,410865
3584,2,2,Belgaum,2,0,24,865446
1067,2,2,Gopalpur,1,0,24,423340
2596,5,1,Bikaner,1,1,17,762439
2564,5,1,Hubli,1,0,25,654075
1382,1,1,Bokaro,2,1,33,597431
1018,5,1,Agra,1,1,27,588349
3730,1,3,Chhapra,0,1,2,793861
4521,5,3,Moradabad,0,1,9,996016
3121,5,3,Siliguri,1,1,33,865338
1572,5,1,Navi Mumbai,0,1,19,576531
3986,1,3,Nellore,2,0,49,920829
4736,3,3,Bokaro,2,0,5,974790
2299,1,1,Malegaon,0,0,47,551731
4119,3,3,Mathura,0,0,20,798862
3258,2,1,Jaipur,2,0,24,789119
3902,2,1,Guntur,1,0,31,825736
2943,1,1,Parbhani,2,0,44,697956
1650,3,2,Varanasi,1,1,4,626998
2645,3,1,Tiruchirappalli,0,1,32,674298
1993,3,3,Ranchi,0,0,47,505601
3742,2,3,Panchkula,1,0,35,849792
3587,1,1,Mathura,1,1,14,816221
4780,4,2,Jodhpur,2,0,36,1062025
4262,3,2,Warangal,1,1,6,1028828
2338,3,2,Bilaspur,0,0,17,598712
1900,4,3,Bareilly,0,1,18,644195
4634,1,2,Ahmedabad,0,1,8,910905
2684,3,2,Bhopal,1,0,12,670896
3827,1,1,Malegaon,1,0,17,822359
2585,3,2,Bijapur,0,1,31,692476
2923,5,2,Shillong,1,0,1,763053
2781,3,2,Indore,2,0,11,710868
2136,5,1,Jaipur,2,1,42,766008
3217,1,1,Bhavnagar,1,1,16,737958
4539,3,2,Ranchi,1,0,37,975241
4749,2,3,Nagpur,0,0,49,989671
2944,2,3,Arrah,1,1,28,836874
2037,4,1,Etawah,0,1,9,630707
2738,2,2,Aligarh,2,1,8,800753
1287,5,3,Mumbai,1,0,25,516396
4978,2,2,Ghaziabad,2,1,10,1169250
3236,2,1,Ujjain,1,0,40,749098
3961,2,3,Ujjain,1,1,3,967950
4226,3,1,Warangal,0,0,23,855831
2590,4,2,Belgaum,0,0,23,624617
3741,1,1,Udupi,1,1,44,899267
2745,4,1,Surat,1,0,4,676894
3935,5,1,Shillong,0,1,23,905506
3518,3,1,Rampur,2,0,9,769776
2098,3,3,Bilaspur,1,0,4,557608
3324,2,2,Chennai,0,0,34,664953
1939,2,3,Thane,1,1,39,707140
4716,5,2,Aligarh,0,1,18,1075810
4414,3,2,Shillong,2,0,34,1006632
2448,1,2,Indore,1,1,34,738043
1570,4,2,Gopalpur,1,0,42,533965
4582,3,2,Mysore,2,1,3,1038473
3904,1,3,Navsari,1,1,19,908603
2000,1,2,Mysore,1,0,34,489196
2205,4,1,Sangli,1,0,26,559667
3505,1,3,Jamshedpur,0,0,35,724129
1917,5,3,Rampur,0,1,41,689824
2874,1,2,Puducherry,1,0,43,703819
1832,5,1,Malegaon,2,0,31,660207
4135,1,1,Kanpur,2,1,43,959142
3886,2,2,Ulhasnagar,1,1,27,943441
4331,1,2,Bikaner,0,0,3,789141
3240,5,1,Mumbai,0,0,37,688657
2678,1,3,Belgaum,1,1,12,767932
1615,1,3,Siliguri,0,1,47,588896
1405,1,2,Visakhapatnam,0,1,23,508587
2749,5,3,Nanded,2,1,17,876714
4825,1,3,Mysore,1,0,16,927322
3990,4,1,Guwahati,0,0,17,856371
3768,4,3,Kadapa,0,1,15,879621
1092,5,1,Gopalpur,0,0,26,356964
3477,2,2,Ahmedabad,1,0,45,790842
1653,4,2,Ahmedabad,1,0,2,530117
4505,3,1,Hyderabad,0,1,17,980689
4475,4,1,Mysore,2,0,1,938148
1433,3,2,Bhopal,2,1,30,616682
2135,5,1,Nagpur,1,0,32,629687
1374,2,2,Bardhaman,2,1,30,649587
4130,3,2,Surat,0,1,42,990045
2066,3,2,Shillong,1,1,4,648498
1206,4,2,Ulhasnagar,1,0,42,438096
1779,3,2,Guwahati,2,0,44,584539
2319,5,2,Tirupati,1,0,32,696557
2141,5,3,Amravati,2,0,35,713698
1531,5,3,Kochi,2,0,1,620669
4293,4,2,Moradabad,0,1,19,951065
3213,2,3,Nanded,2,0,33,837640
3690,4,1,Mumbai,2,0,19,870989
4227,5,1,Ludhiana,1,0,36,970999
4255,4,2,Ranchi,0,0,27,834529
1089,5,3,Bilaspur,0,1,13,564628
2117,1,1,Gandhinagar,2,1,27,668095
1012,1,1,Surat,1,1,46,455725
4020,3,1,Noida,1,1,14,915415
2857,2,1,Bharuch,1,0,24,675182
1804,1,3,Muzaffarpur,0,1,35,526172
1944,5,1,Bhubaneswar,0,0,19,559712
3789,4,1,Rourkela,2,1,25,1016571
2857,4,1,Coimbatore,2,1,11,813992
4875,3,2,Bharuch,1,0,9,1016936
4509,4,1,Kochi,2,0,6,957774
4609,1,1,Noida,1,1,36,1052889
2610,4,3,Nellore,0,0,37,622972
3923,1,1,Bijapur,2,0,29,872162
2959,1,1,Lucknow,1,0,9,663809
4882,2,1,Srinagar,0,1,33,1009678
4221,3,2,Firozabad,1,1,23,968767
3707,5,3,Karimnagar,2,1,15,1024102
4079,1,3,Srinagar,1,1,11,951979
2052,3,2,Gurgaon,0,0,23,490847
1295,5,2,Parbhani,2,0,26,557796
4033,4,3,Bikaner,0,0,1,833404
1925,3,1,Delhi,2,0,30,573020
4792,3,3,Rampur,1,1,17,1089666
1639,3,2,Ulhasnagar,0,0,47,486103
3387,4,1,Vijayawada,0,1,46,842414
1627,4,3,Madurai,1,1,41,613267
3486,3,1,Chhapra,0,1,23,846730
2167,2,1,Moradabad,0,0,36,471866
1941,1,2,Kota,0,0,41,473256
1829,4,3,Chhapra,0,1,5,591799
2770,2,2,Bikaner,1,1,35,785662
3566,4,3,Ambala,0,0,9,809747
1975,3,3,Karimnagar,0,1,4,652761
4116,2,1,Bareilly,0,0,7,810763
1954,5,1,Hyderabad,2,1,1,749906
2262,1,1,Kanpur,2,1,16,686475
1951,1,2,Navi Mumbai,1,0,25,475308
1943,4,1,Hubli,1,0,6,564038
3202,1,2,Puducherry,1,1,38,834689
2204,5,1,Bhopal,0,1,14,675383
4286,2,2,Amritsar,2,0,37,946504
3135,2,3,Jodhpur,2,1,11,897215
4327,3,2,Bardhaman,1,1,1,962926
2534,2,2,Coimbatore,2,1,42,779405
2096,4,2,Gopalpur,1,1,1,701431
3978,5,3,Jamshedpur,0,1,36,970069
1178,3,2,Vadodara,2,1,8,617364
3259,4,3,Bareilly,0,0,32,773349
2828,4,1,Bharuch,0,1,33,770199
2257,4,1,Jhansi,2,0,8,606204
1464,1,3,Hubli,1,1,14,573313
2774,4,2,Amravati,2,1,24,862537
4294,1,1,Kottayam,0,0,49,833033
3678,2,2,Gandhinagar,1,0,41,834709
3872,1,2,Sangli,0,0,29,774443
4335,4,3,Rampur,1,0,25,922000
2230,5,1,Lucknow,2,0,6,674170
3654,5,3,Ambala,0,1,1,892909
1884,2,3,Kanpur,1,0,23,560136
4805,4,3,Indore,1,0,41,1046026
3413,1,3,Lucknow,2,0,33,776123
3323,5,2,Aligarh,1,1,14,850120
3427,3,1,Ranchi,1,1,28,892198
4814,4,1,Guntur,0,1,29,1017380
2332,4,1,Navsari,2,0,43,687074
2654,3,2,Rampur,2,1,40,829569
4339,5,2,Gurgaon,0,1,23,977107
1944,3,3,Shillong,0,1,44,632245
4856,2,3,Ujjain,0,1,38,1068597
4135,1,3,Arrah,1,0,49,893514
3857,1,3,Warangal,2,0,43,844032
4421,5,1,Varanasi,2,0,10,957409
